placement,display_name,placement_type,campaign_name,campaign_id,campaign_channel_type,impressions,clicks,ctr,cost,conversions,cost_per_conversion,conversions_value,view_through_conversions,all_conversions,campaign_avg_cpa,campaign_avg_ctr,flag_type,flag_severity,flag_detail
"LAbH_fb879k","The True Treasure of the Trove - Blue Prince","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.03,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 100.0% is abnormally high"
"tVse8CJebFc","Billy Idol - The Very Best Of Billy Idol: Idolize Yourself","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",4,1,0.2500,0.03,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 25.0% is abnormally high"
"h7BKs8d2Bvc","The Punisher Main Title","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",4,1,0.2500,0.03,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 25.0% is abnormally high"
"oMilCYzDCls","Top 10 Most Beautiful Innocent Looking Prnstars Breaking The Internet 2026","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",3,1,0.3333,0.03,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 33.3% is abnormally high"
"ghPes1c31cE","Copper to Champion Episode 9 (FINALLY DIAMOND)","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",8,2,0.2500,0.03,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 25.0% is abnormally high"
"C45TOy4xkMw","Chanel Spring/Summer 2026","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.03,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 100.0% is abnormally high"
"KleUddM2IPw","Kreayshawn - Go Hard (La.La.La) (Official Video)","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",4,1,0.2500,0.03,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 25.0% is abnormally high"
"Jm43yd_iAic","Tuba Skinny at the Payomet Performing Arts Center, September 13, 2025","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",4,1,0.2500,0.03,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 25.0% is abnormally high"
"PBcMhw3Y8UA","Lil'Z Pulseworks Digital Concert 2023","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",3,1,0.3333,0.03,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 33.3% is abnormally high"
"dzj7L5eJJ8A","ONE Instrument. ONE Girl. This Was Impossible!","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",5,2,0.4000,0.03,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 40.0% is abnormally high"
"newkyfgytA8","The Running Man | FREE MOVIE (Laurence Harvey, Lee Remick, Alan Bates)","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",2,1,0.5000,0.03,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 50.0% is abnormally high"
"oax9KIgC7Cc","I Tested 1-Star Airsoft Mystery Boxes!","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",2,2,1.0000,0.03,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 100.0% is abnormally high"
"eOQk1a8YY2M","Beautiful Older Women Over 60 in Classy and Stylish Outfits 08","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",2,1,0.5000,0.03,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 50.0% is abnormally high"
"Mzvp7CLDIrc","Haunted Cemetery in Nashville: Spirit Box Session Turns Terrifying When Spirit Warns Me to Leave!","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.03,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 100.0% is abnormally high"
"0AsaLR88XBk","Szpaku x Deemz - Filmy feat. Gibbs, Kaz Bałagane","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.03,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 100.0% is abnormally high"
"lBsTVRzJQlE","Blood & Bone: The Snow Leopard's Awakening (Sci-Fi  Film)","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",5,1,0.2000,0.03,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 20.0% is abnormally high"
"p_7pq7RM0HU","'The Green Grass' - A Secret Can Be a Dangerous Thing To Keep - Full, Free Inspirational Movie","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.03,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 100.0% is abnormally high"
"4KKItA8W_y0","ИЗ ПРОСТОЙ ФУТБОЛКИ- БЛУЗКА НА ЛЕТО..","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",4,1,0.2500,0.03,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 25.0% is abnormally high"
"_QzOMJK85vU","25 SCARIEST TikTok VIDEOS of 2025!","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",6,1,0.1667,0.03,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 16.7% is abnormally high"
"W1wXMqCg86I","EXTREME DING DONG DITCHING!","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",4,1,0.2500,0.03,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 25.0% is abnormally high"
"NmELGPJbLY8","A PLACE IN YOUR HEART - NADIA BUARI, JOHN EKANEM 2026 Latest Nollywood New Movie","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",5,1,0.2000,0.03,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 20.0% is abnormally high"
"8Y4TQ0OKjKk","Firefighter Chooses Between Four Smokes | UpDating","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",4,1,0.2500,0.03,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 25.0% is abnormally high"
"SsdeNV22PGA","THIS GUY IS TOP 2 UGLIEST STALKER THAT IVE EVER SEEN AND HE AINT 2 | Pineville Stalker","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",7,1,0.1429,0.03,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 14.3% is abnormally high"
"RvOqRULewe8","Когда узнал, что твоя ДОЧЬ снимает ВИДЕО ДЛЯ ВЗРОСЛЫХ","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",4,1,0.2500,0.03,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 25.0% is abnormally high"
"93dkoUtrnZM","Beaches • Wind Beneath My Wings • Bette Midler","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",5,1,0.2000,0.03,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 20.0% is abnormally high"
"oA6MZkhNygs","","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.03,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 100.0% is abnormally high"
"3Mfm5LjAvlM","Наталья Водянова и Антуан Арно: история любви русской модели и французского миллиардера","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.03,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 100.0% is abnormally high"
"oRKS8Nd-SjA","Tom Petty - Wildflowers [HQ Lyrics]","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.03,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 100.0% is abnormally high"
"fHI9BPaaUbw","TikTok Really Thinks D4VD Is Innocent","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",2,1,0.5000,0.03,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 50.0% is abnormally high"
"6AUqutORX9Q","Stil-Chaos bei der Brautkleid-Wahl! Was will die Braut? 🤔🙆‍♀️ | Zwischen Tüll und Tränen","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",5,1,0.2000,0.03,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 20.0% is abnormally high"
"lBsodgODHT0","Ashnikko - Slumber Party (Lyrics) | Me and your girlfriend playing dress up","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",1,2,2.0000,0.03,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 200.0% is abnormally high"
"t2K3vOYTStQ","Whatever You Land On, You Get!","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",5,3,0.6000,0.03,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 60.0% is abnormally high"
"47Plg93oJ1M","THY ART IS MURDER - Reign Of Darkness (OFFICIAL VIDEO)","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",3,1,0.3333,0.03,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 33.3% is abnormally high"
"DROgO6M0rm8","CROCHET KEILA TOP TUTORIAL |Beginner Friendly Tutorial ","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.03,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 100.0% is abnormally high"
"SGHs9ljyLYg","Human Romance Is Dead...","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",4,1,0.2500,0.03,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 25.0% is abnormally high"
"8AULfUkSt7Q","🔥 THE 7 PRINCES OF HELL 🔥","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",4,1,0.2500,0.03,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 25.0% is abnormally high"
"OaoXu9MVvA8","That Mexican OT ft. BigXthaPlug & DaBaby - Thuggin' And Hustlin' (Fan Music Video)","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",2,1,0.5000,0.03,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 50.0% is abnormally high"
"QhnVuwM0FQs","No One Can Outdress Me! (Dress To Impress)","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",2,1,0.5000,0.03,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 50.0% is abnormally high"
"MXx9S2nDouY","Guns N' Roses - You Could Be Mine (Official Video HD)","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",5,1,0.2000,0.03,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 20.0% is abnormally high"
"orJ_iMigSIc","I'm A Steve Main Now... $5000 Steve Challenge","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.03,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 100.0% is abnormally high"
"GntNz0EPrBg","*2 HOURS* OF SML MARATHON! (FUNNIEST JEFFY VIDEOS)","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",3,1,0.3333,0.03,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 33.3% is abnormally high"
"Rs28mc9VzJ4","TO THE GRAND LINE WE GO!!! | One Piece Live Action 2x1, 2 & 3 Reaction","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",2,1,0.5000,0.03,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 50.0% is abnormally high"
"TWwI5q2WSsk","Knife workshop in the final days of the year Part 60","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.03,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 100.0% is abnormally high"
"X3NNeK5yYfk","The Undertaker: Rise, Fall & Redemption | Wrestling Documentary","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",3,1,0.3333,0.03,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 33.3% is abnormally high"
"vRFS0MYTC1I","Beyoncé, Blue Ivy, SAINt JHN, WizKid - BROWN SKIN GIRL (Official Video)","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",4,1,0.2500,0.03,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 25.0% is abnormally high"
"45TAd3UZdWk","","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",3,1,0.3333,0.03,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 33.3% is abnormally high"
"JYGk2szYl_w","Comedy Woman: 8 сезон, выпуск 6-10","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",3,1,0.3333,0.02,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 33.3% is abnormally high"
"1TzvHTBZvlc","Among Us, but we’re all horses","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.02,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 100.0% is abnormally high"
"Pf8go5T5YI4","Phi Phi didn't want to beg to stay on All Stars 2 | Race Chaser AS2 E5 “Revenge Of The Queens”","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.02,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 100.0% is abnormally high"
"BZT8jqsc8lQ","Tasha Cobbs Leonard - Your Spirit ft. Kierra Sheard","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",3,1,0.3333,0.02,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 33.3% is abnormally high"
"PM4lIxtjBwg","Sexyy Red - Female Gucci Mane (No Intro) [Official Video]","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.02,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 100.0% is abnormally high"
"xW8fXYWp0Vw","How is a depleted Iran damaging so many US bases? A CNN investigation","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",3,1,0.3333,0.02,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 33.3% is abnormally high"
"Ej7vWxEOySc","Жизнь дизайнера | Бессонные ночи | 7 дней до показа","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.02,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 100.0% is abnormally high"
"w6GUVS7to-c","SML Movie : The Tattoo Problem! - 3 Hours Of SML Marathon !!! Funniest of Jeffy Video 2026","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",3,1,0.3333,0.02,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 33.3% is abnormally high"
"ZymUA1IPMOg","Just Like Daddy","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",2,1,0.5000,0.02,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 50.0% is abnormally high"
"4JW9zHZI3VA","Kid Cudi - Dat New ""New"" (Dirty)","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",3,1,0.3333,0.02,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 33.3% is abnormally high"
"VTenq8qTC_4","9 Criminally Overlooked 1990s Films That Deserve Better","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",3,1,0.3333,0.02,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 33.3% is abnormally high"
"8Q5y7-9kU_U","Идеальный повседневный макияж от А до Я | Ухоженный вид, сияющая кожа, лайфхаки","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.02,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 100.0% is abnormally high"
"JhjbWyGgGpU","Rich Piana: Bodybuilding's Most Famous Addict","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",3,1,0.3333,0.02,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 33.3% is abnormally high"
"vL9xAjkfSaQ","Evolution of German Uniforms (1910 - 1945)","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",2,1,0.5000,0.02,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 50.0% is abnormally high"
"VWjPGCCXEl8","Season 7 Recap Marathon | Welcome to Plathville | TLC","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",3,2,0.6667,0.02,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 66.7% is abnormally high"
"r7qmaGCnZhQ","Stay Stylish in North Korea, A Very Fashionable Guide","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",4,1,0.2500,0.02,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 25.0% is abnormally high"
"hIGqrRiiiWg","Destiny's Tactics are WRONG","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.02,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 100.0% is abnormally high"
"xUquVZmaGTI","Visage   Fade To Grey   1981 special extended version","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",3,1,0.3333,0.02,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 33.3% is abnormally high"
"s7DvyegQWkE","De prisionera a princesa de un millonario |@LoveBuster","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.02,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 100.0% is abnormally high"
"Dk3DOSv5aNk","10 SCARY Videos To FREAK YOU OUT","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",4,1,0.2500,0.02,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 25.0% is abnormally high"
"bHXvdS1HeNc","FIRST TIME watching Death Note - E1 & E2","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.02,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 100.0% is abnormally high"
"OnSbDCCoqFY","Elden Ring But I Can Only Level FAITH","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",3,1,0.3333,0.02,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 33.3% is abnormally high"
"EAtF6FmoNcM","Cea mai OHIO Poveste din JAPONIA","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.02,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 100.0% is abnormally high"
"LOGG41HPEd8","These NEW Smiling Friends episodes CHANGED OUR LIVES...","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",2,1,0.5000,0.02,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 50.0% is abnormally high"
"wUL8NklXDsw","Radiohead - All I Need","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",2,2,1.0000,0.02,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 100.0% is abnormally high"
"zcN_12Ga9XQ","Bob Walter-Дяде 25","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.02,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 100.0% is abnormally high"
"NVNr6wszQFo","We Tried The MOST VIRAL Challenges Of 2025! ","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.02,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 100.0% is abnormally high"
"wFeQfMeefFk","Sabrina Carpenter Gets Ready for Vogue World | Vogue","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.02,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 100.0% is abnormally high"
"H39pTPUOgeE","We get drunk and watch The Last Airbender (2010) ft. Avatar (2009)","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.02,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 100.0% is abnormally high"
"sxV1_Lr1yf0","G-Eazy - Far Alone ft. Jay Ant (Official Music Video)","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",4,1,0.2500,0.02,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 25.0% is abnormally high"
"-4Cg_Z6NIWg","INVINCIBLE WAR?! INVINCIBLE SEASON 3 EPISODES 7 & 8 REACTION (sobbing)","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",2,1,0.5000,0.02,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 50.0% is abnormally high"
"1gJJ9YFPtjo","World's Gone Nuts | Spider-Man: Web of Shadows - PART 2","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.02,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 100.0% is abnormally high"
"wj50z3v_ymo","Niko Pandetta – Pistole Nella LV (Prod. TempoXso & Janax)","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",2,1,0.5000,0.02,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 50.0% is abnormally high"
"dxbmhC0yyb0","WALKING IN LEATHR OUTFIT AND LEATHER OVERKNEE BOOTS WITH METAL HEELS","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.02,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 100.0% is abnormally high"
"vu0q0Q2fmBc","Relaxing Massage ASMR at Vietnamese KING Barbershop 💈 Cute Masseuse Head & Foot Treatment","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",2,1,0.5000,0.02,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 50.0% is abnormally high"
"4KKpZZruUNQ","Entitled Professor Embarrasses Herself","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",2,1,0.5000,0.02,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 50.0% is abnormally high"
"pPqOCY8V7yY","Ultimate Battle of The U.S. Military Branches! | Forged in Fire","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",3,1,0.3333,0.02,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 33.3% is abnormally high"
"WBeRy7tvCf8","Kevin Samuels: She's 29, Single 2 Kids Ranked Herself a 10 & Thinks She's The PRIZE But Her Man Left","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.02,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 100.0% is abnormally high"
"wyVcaLMjro0","The Glass Agency by Majid Entezami - Live | اجرای زنده آژانس شیشه‌ای، مجید انتظامی","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",2,1,0.5000,0.02,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 50.0% is abnormally high"
"aouVX7F4YHE","CHILLING Ancient Artifacts Worth Big $$$ | Pawn Stars","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",2,1,0.5000,0.02,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 50.0% is abnormally high"
"8QXIvt2t7_g","Leave You Alone","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",2,1,0.5000,0.02,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 50.0% is abnormally high"
"B_Tx9hoi2Os","CHUNG THANH PHONG - FW 2016 -FULL SHOW - LOVE YOUR BODY BE YOURSELF","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",2,1,0.5000,0.02,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 50.0% is abnormally high"
"UQ9QsunpKQM","FETELE urmărite de un BĂTRÂN CIUDAT ca vrea să le FURE😱/ Nu au ascultat de BUNELUL🥺","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.02,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 100.0% is abnormally high"
"oENZ3oLyn2A","Knucks - Leon the Professional (Official Music Video)","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",2,1,0.5000,0.02,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 50.0% is abnormally high"
"mA6nG_kcbjw","NR/70 ROMBY Siateczkowy Sweter Bluzka Top na szydełku/ Crochet Lace Top Sweater","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",2,1,0.5000,0.02,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 50.0% is abnormally high"
"fF1JTVikG3g","POTRZEBUJĘ PSYCHOLOGA. BOJĘ się, że BĘDZIE BOLEĆ. - seria 9 odc. 2","YOUTUBE_VIDEO","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.02,0,0.00,0,0,0,0.00,0.0015,"VIDEO_CTR_ANOMALY","Medium","Video CTR 100.0% is abnormally high"
